Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
Congo-Kinshasa,nuclear,2008,0.0,0.0,43.1241,60411.2,1.603391921,2.246141486,0.0
Congo-Kinshasa,renewables_n_other,2008,0.07098194,0.072998432,43.1241,60411.2,1.603391921,2.246141486,0.0
Cook Islands,all_energy_types,2008,0.00111741,1.28e-06,0.0,0.0,0.0,0.0,0.070105621
Cook Islands,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,petroleum_n_other_liquids,2008,0.001116129,0.0,0.0,0.0,0.0,0.0,0.070105621
Cook Islands,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,renewables_n_other,2008,1.28e-06,1.28e-06,0.0,0.0,0.0,0.0,0.0
Costa Rica,all_energy_types,2008,0.188044081,0.089096035,65.8609,4463.12,42.13287592,2.855170233,7.224134156
Costa Rica,coal,2008,6.86e-08,0.0,65.8609,4463.12,42.13287592,2.855170233,0.001204596
Costa Rica,natural_gas,2008,0.0,0.0,65.8609,4463.12,42.13287592,2.855170233,0.0
Costa Rica,petroleum_n_other_liquids,2008,0.102309396,0.0,65.8609,4463.12,42.13287592,2.855170233,7.222929559
Costa Rica,nuclear,2008,0.0,0.0,65.8609,4463.12,42.13287592,2.855170233,0.0
Costa Rica,renewables_n_other,2008,0.085734617,0.089096035,65.8609,4463.12,42.13287592,2.855170233,0.0
Croatia,all_energy_types,2008,0.407816332,0.161797265,106.1837,4310.61,94.60756877,3.840667937,20.45852391
Croatia,coal,2008,0.028557001,0.0,106.1837,4310.61,94.60756877,3.840667937,2.687929919
Croatia,natural_gas,2008,0.109630297,0.073087747,106.1837,4310.61,94.60756877,3.840667937,5.467424852
Croatia,petroleum_n_other_liquids,2008,0.196909657,0.03708507,106.1837,4310.61,94.60756877,3.840667937,12.30316914
Croatia,nuclear,2008,0.0,0.0,106.1837,4310.61,94.60756877,3.840667937,0.0
Croatia,renewables_n_other,2008,0.072719377,0.051624448,106.1837,4310.61,94.60756877,3.840667937,0.0
Cuba,all_energy_types,2008,0.397509444,0.17017248,119.575,11237.0,35.37505065,3.324352449,19.08467391
Cuba,coal,2008,0.000528786,0.0,119.575,11237.0,35.37505065,3.324352449,0.069449939
Cuba,natural_gas,2008,0.040637677,0.040637677,119.575,11237.0,35.37505065,3.324352449,1.115223968
Cuba,petroleum_n_other_liquids,2008,0.349377109,0.12225564,119.575,11237.0,35.37505065,3.324352449,17.9
Cuba,nuclear,2008,0.0,0.0,119.575,11237.0,35.37505065,3.324352449,0.0
Cuba,renewables_n_other,2008,0.006965873,0.007279163,119.575,11237.0,35.37505065,3.324352449,0.0
Cyprus,all_energy_types,2008,0.129916509,0.000402791,29.3535,796.93,163.0212303,4.425929075,8.849484022
Cyprus,coal,2008,0.000133236,0.0,29.3535,796.93,163.0212303,4.425929075,0.023744213
Cyprus,natural_gas,2008,0.0,0.0,29.3535,796.93,163.0212303,4.425929075,0.0
Cyprus,petroleum_n_other_liquids,2008,0.129635463,0.0,29.3535,796.93,163.0212303,4.425929075,8.825739809
Cyprus,nuclear,2008,0.0,0.0,29.3535,796.93,163.0212303,4.425929075,0.0
Cyprus,renewables_n_other,2008,0.00014781,0.000402791,29.3535,796.93,163.0212303,4.425929075,0.0
Czech Republic,all_energy_types,2008,1.816864062,1.328940778,336.1202,10394.9,174.784179,5.405399801,120.3458761
Czech Republic,coal,2008,0.786526437,0.986493038,336.1202,10394.9,174.784179,5.405399801,79.96111324
Czech Republic,natural_gas,2008,0.313530596,0.007069851,336.1202,10394.9,174.784179,5.405399801,16.5011139
Czech Republic,petroleum_n_other_liquids,2008,0.444448952,0.011174117,336.1202,10394.9,174.784179,5.405399801,23.883649
Czech Republic,nuclear,2008,0.282978598,0.282978598,336.1202,10394.9,174.784179,5.405399801,0.0
Czech Republic,renewables_n_other,2008,-0.010620521,0.041225174,336.1202,10394.9,174.784179,5.405399801,0.0
CÃ´te dâ€™Ivoire,all_energy_types,2008,0.131223168,0.203988068,75.1808,19605.6,6.693147263,1.745434579,6.013354819
CÃ´te dâ€™Ivoire,coal,2008,0.0,0.0,75.1808,19605.6,6.693147263,1.745434579,0.0
CÃ´te dâ€™Ivoire,natural_gas,2008,0.056560504,0.056560504,75.1808,19605.6,6.693147263,1.745434579,2.813354819
CÃ´te dâ€™Ivoire,petroleum_n_other_liquids,2008,0.057026043,0.127747155,75.1808,19605.6,6.693147263,1.745434579,3.2
CÃ´te dâ€™Ivoire,nuclear,2008,0.0,0.0,75.1808,19605.6,6.693147263,1.745434579,0.0
CÃ´te dâ€™Ivoire,renewables_n_other,2008,0.017636621,0.019680409,75.1808,19605.6,6.693147263,1.745434579,0.0
Denmark,all_energy_types,2008,0.836382594,1.104580155,269.9255,5498.08,152.1226672,3.098568286,55.24770707
Denmark,coal,2008,0.162934538,0.0,269.9255,5498.08,152.1226672,3.098568286,17.32513619
Denmark,natural_gas,2008,0.181174849,0.397465381,269.9255,5498.08,152.1226672,3.098568286,9.533073884
Denmark,petroleum_n_other_liquids,2008,0.378267076,0.59532006,269.9255,5498.08,152.1226672,3.098568286,28.389497
Denmark,nuclear,2008,0.0,0.0,269.9255,5498.08,152.1226672,3.098568286,0.0
Denmark,renewables_n_other,2008,0.11400613,0.111794714,269.9255,5498.08,152.1226672,3.098568286,0.0
Djibouti,all_energy_types,2008,0.01250318,0.0,3.08964,817.416,15.29598197,4.04680817,0.982168865
Djibouti,coal,2008,0.0,0.0,3.08964,817.416,15.29598197,4.04680817,0.0
Djibouti,natural_gas,2008,0.0,0.0,3.08964,817.416,15.29598197,4.04680817,0.0
Djibouti,petroleum_n_other_liquids,2008,0.01250318,0.0,3.08964,817.416,15.29598197,4.04680817,0.982168865
Djibouti,nuclear,2008,0.0,0.0,3.08964,817.416,15.29598197,4.04680817,0.0
Djibouti,renewables_n_other,2008,0.0,0.0,3.08964,817.416,15.29598197,4.04680817,0.0
Dominica,all_energy_types,2008,0.002503081,0.000200036,0.802377,70.829,35.33977201,3.119581832,0.121246436
Dominica,coal,2008,0.0,0.0,0.802377,70.829,35.33977201,3.119581832,0.0
Dominica,natural_gas,2008,0.0,0.0,0.802377,70.829,35.33977201,3.119581832,0.0
Dominica,petroleum_n_other_liquids,2008,0.002303045,0.0,0.802377,70.829,35.33977201,3.119581832,0.121246436
Dominica,nuclear,2008,0.0,0.0,0.802377,70.829,35.33977201,3.119581832,0.0
Dominica,renewables_n_other,2008,0.000200036,0.000200036,0.802377,70.829,35.33977201,3.119581832,0.0
Dominican Republic,all_energy_types,2008,0.288733062,0.013923702,108.958,9458.08,30.52766124,2.649948257,18.62842825
Dominican Republic,coal,2008,0.018443366,0.0,108.958,9458.08,30.52766124,2.649948257,1.5867835
Dominican Republic,natural_gas,2008,0.017378158,0.0,108.958,9458.08,30.52766124,2.649948257,0.941644754
Dominican Republic,petroleum_n_other_liquids,2008,0.238963151,0.0,108.958,9458.08,30.52766124,2.649948257,16.1
Dominican Republic,nuclear,2008,0.0,0.0,108.958,9458.08,30.52766124,2.649948257,0.0
Dominican Republic,renewables_n_other,2008,0.013948386,0.013923702,108.958,9458.08,30.52766124,2.649948257,0.0
Ecuador,all_energy_types,2008,0.55818988,1.234508076,138.62,14535.7,38.40130712,4.026762949,24.07690923
Ecuador,coal,2008,0.000139712,0.0,138.62,14535.7,38.40130712,4.026762949,0.007062846
Ecuador,natural_gas,2008,0.010256182,0.010256182,138.62,14535.7,38.40130712,4.026762949,0.669846386
Ecuador,petroleum_n_other_liquids,2008,0.433960479,1.111994732,138.62,14535.7,38.40130712,4.026762949,23.4
Ecuador,nuclear,2008,0.0,0.0,138.62,14535.7,38.40130712,4.026762949,0.0
Ecuador,renewables_n_other,2008,0.113833506,0.112257162,138.62,14535.7,38.40130712,4.026762949,0.0
Egypt,all_energy_types,2008,3.21269699,3.818059923,836.956,79636.1,40.34221904,3.838549446,172.367072
Egypt,coal,2008,0.044179844,0.00052633,836.956,79636.1,40.34221904,3.838549446,3.128213232
Egypt,natural_gas,2008,1.55479055,2.180404251,836.956,79636.1,40.34221904,3.838549446,78.13885873
Egypt,petroleum_n_other_liquids,2008,1.472533908,1.481660814,836.956,79636.1,40.34221904,3.838549446,91.1
Egypt,nuclear,2008,0.0,0.0,836.956,79636.1,40.34221904,3.838549446,0.0
Egypt,renewables_n_other,2008,0.141192687,0.155468529,836.956,79636.1,40.34221904,3.838549446,0.0
El Salvador,all_energy_types,2008,0.127048916,0.042715656,42.3449,6131.77,20.7197785,3.000335724,6.203393617
El Salvador,coal,2008,0.0,0.0,42.3449,6131.77,20.7197785,3.000335724,0.003393617
El Salvador,natural_gas,2008,0.0,0.0,42.3449,6131.77,20.7197785,3.000335724,0.0
El Salvador,petroleum_n_other_liquids,2008,0.090327756,0.0,42.3449,6131.77,20.7197785,3.000335724,6.2
El Salvador,nuclear,2008,0.0,0.0,42.3449,6131.77,20.7197785,3.000335724,0.0
El Salvador,renewables_n_other,2008,0.03672116,0.042715656,42.3449,6131.77,20.7197785,3.000335724,0.0
Equatorial Guinea,all_energy_types,2008,0.10331663,0.927279237,30.1523,860.839,120.018529,3.426492521,3.158755874
Equatorial Guinea,coal,2008,0.0,0.0,30.1523,860.839,120.018529,3.426492521,0.0
Equatorial Guinea,natural_gas,2008,0.055462208,0.22000009,30.1523,860.839,120.018529,3.426492521,2.924787841
Equatorial Guinea,petroleum_n_other_liquids,2008,0.047342015,0.706766739,30.1523,860.839,120.018529,3.426492521,0.233968033
Equatorial Guinea,nuclear,2008,0.0,0.0,30.1523,860.839,120.018529,3.426492521,0.0
Equatorial Guinea,renewables_n_other,2008,0.000512408,0.000512408,30.1523,860.839,120.018529,3.426492521,0.0
Eritrea,all_energy_types,2008,0.005839353,3.94e-05,3.58368,3032.92,1.925323777,1.629429243,0.684580762
Eritrea,coal,2008,0.0,0.0,3.58368,3032.92,1.925323777,1.629429243,0.0
Eritrea,natural_gas,2008,0.0,0.0,3.58368,3032.92,1.925323777,1.629429243,0.0
Eritrea,petroleum_n_other_liquids,2008,0.005799937,0.0,3.58368,3032.92,1.925323777,1.629429243,0.684580762
Eritrea,nuclear,2008,0.0,0.0,3.58368,3032.92,1.925323777,1.629429243,0.0
Eritrea,renewables_n_other,2008,3.94e-05,3.94e-05,3.58368,3032.92,1.925323777,1.629429243,0.0
Estonia,all_energy_types,2008,0.096463242,0.001941238,37.1768,1335.74,72.21707974,2.594716116,6.343677309
Estonia,coal,2008,0.002886039,0.0,37.1768,1335.74,72.21707974,2.594716116,0.181349872
Estonia,natural_gas,2008,0.033441398,0.0,37.1768,1335.74,72.21707974,2.594716116,1.847464437
Estonia,petroleum_n_other_liquids,2008,0.061392728,0.0,37.1768,1335.74,72.21707974,2.594716116,4.314863
Estonia,nuclear,2008,0.0,0.0,37.1768,1335.74,72.21707974,2.594716116,0.0
Estonia,renewables_n_other,2008,-0.001256923,0.001941238,37.1768,1335.74,72.21707974,2.594716116,0.0
Eswatini,all_energy_types,2008,0.021282756,0.013984014,7.99431,1049.95,20.27025695,2.662238052,1.154990394
Eswatini,coal,2008,0.004718995,0.010594238,7.99431,1049.95,20.27025695,2.662238052,0.498802835
Eswatini,natural_gas,2008,0.0,0.0,7.99431,1049.95,20.27025695,2.662238052,0.0
Eswatini,petroleum_n_other_liquids,2008,0.00981999,0.0,7.99431,1049.95,20.27025695,2.662238052,0.656187559
Eswatini,nuclear,2008,0.0,0.0,7.99431,1049.95,20.27025695,2.662238052,0.0
Eswatini,renewables_n_other,2008,0.006743772,0.003389776,7.99431,1049.95,20.27025695,2.662238052,0.0
Ethiopia,all_energy_types,2008,0.124438379,0.032905795,82.4728,82916.2,1.50077282,1.508841452,5.601533213
Ethiopia,coal,2008,0.000322899,0.0,82.4728,82916.2,1.50077282,1.508841452,0.001533213
Ethiopia,natural_gas,2008,0.0,0.0,82.4728,82916.2,1.50077282,1.508841452,0.0
Ethiopia,petroleum_n_other_liquids,2008,0.091340091,0.0,82.4728,82916.2,1.50077282,1.508841452,5.6
Ethiopia,nuclear,2008,0.0,0.0,82.4728,82916.2,1.50077282,1.508841452,0.0
Ethiopia,renewables_n_other,2008,0.032775389,0.032905795,82.4728,82916.2,1.50077282,1.508841452,0.0
Falkland Islands,all_energy_types,2008,0.000674377,1.97e-05,0.0,0.0,0.0,0.0,0.047677067
Falkland Islands,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,petroleum_n_other_liquids,2008,0.000654669,0.0,0.0,0.0,0.0,0.0,0.047677067
Falkland Islands,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,renewables_n_other,2008,1.97e-05,1.97e-05,0.0,0.0,0.0,0.0,0.0
Faroe Islands,all_energy_types,2008,0.01131246,0.001063148,0.0,0.0,0.0,0.0,0.657764412
Faroe Islands,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,petroleum_n_other_liquids,2008,0.010249311,0.0,0.0,0.0,0.0,0.0,0.657764412
Faroe Islands,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,renewables_n_other,2008,0.001063148,0.001063148,0.0,0.0,0.0,0.0,0.0
Fiji,all_energy_types,2008,0.024143758,0.005952801,7.29255,845.356,28.56046167,3.310742832,2.529045987
Fiji,coal,2008,1.24e-07,0.0,7.29255,845.356,28.56046167,3.310742832,1.97e-07
Fiji,natural_gas,2008,0.0,0.0,7.29255,845.356,28.56046167,3.310742832,0.0
Fiji,petroleum_n_other_liquids,2008,0.018190833,0.0,7.29255,845.356,28.56046167,3.310742832,2.52904579
Fiji,nuclear,2008,0.0,0.0,7.29255,845.356,28.56046167,3.310742832,0.0
Fiji,renewables_n_other,2008,0.005952801,0.005952801,7.29255,845.356,28.56046167,3.310742832,0.0
Finland,all_energy_types,2008,1.311847129,0.504495748,244.6365,5316.627,246.7442476,5.362434178,58.13440759
Finland,coal,2008,0.130681431,0.0,244.6365,5316.627,246.7442476,5.362434178,18.24668195
Finland,natural_gas,2008,0.169796462,0.0,244.6365,5316.627,246.7442476,5.362434178,8.698840638
Finland,petroleum_n_other_liquids,2008,0.452657875,0.0,244.6365,5316.627,246.7442476,5.362434178,31.188885
Finland,nuclear,2008,0.225092287,0.225092287,244.6365,5316.627,246.7442476,5.362434178,0.0
Finland,renewables_n_other,2008,0.333619073,0.279403461,244.6365,5316.627,246.7442476,5.362434178,0.0
Former Czechoslovakia,all_energy_types,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Czechoslovakia,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Czechoslovakia,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Czechoslovakia,petroleum_n_other_liquids,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Czechoslovakia,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Czechoslovakia,renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Serbia and Montenegro,all_energy_types,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Serbia and Montenegro,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Serbia and Montenegro,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Serbia and Montenegro,petroleum_n_other_liquids,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Serbia and Montenegro,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Serbia and Montenegro,renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former U.S.S.R.,all_energy_types,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former U.S.S.R.,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former U.S.S.R.,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former U.S.S.R.,petroleum_n_other_liquids,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former U.S.S.R.,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former U.S.S.R.,renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Yugoslavia,all_energy_types,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Yugoslavia,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Yugoslavia,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Yugoslavia,petroleum_n_other_liquids,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Yugoslavia,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Former Yugoslavia,renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,all_energy_types,2008,11.34765272,5.249035673,2607.247,64221.57,176.695349,4.352350477,408.2421046
France,coal,2008,0.53828548,0.0,2607.247,64221.57,176.695349,4.352350477,54.53629557
France,natural_gas,2008,1.877090073,0.03417927,2607.247,64221.57,176.695349,4.352350477,94.99433543
France,petroleum_n_other_liquids,2008,4.005681211,0.043492074,2607.247,64221.57,176.695349,4.352350477,258.7114736
France,nuclear,2008,4.339560338,4.339560338,2607.247,64221.57,176.695349,4.352350477,0.0
France,renewables_n_other,2008,0.587035621,0.831803991,2607.247,64221.57,176.695349,4.352350477,0.0
French Guiana,all_energy_types,2008,0.015850601,0.006789406,0.0,0.0,0.0,0.0,1.043026638
French Guiana,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,petroleum_n_other_liquids,2008,0.009061195,0.0,0.0,0.0,0.0,0.0,1.043026638
French Guiana,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,renewables_n_other,2008,0.006789406,0.006789406,0.0,0.0,0.0,0.0,0.0
French Polynesia,all_energy_types,2008,0.016944879,0.002089048,0.0,0.0,0.0,0.0,1.073299837
French Polynesia,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,petroleum_n_other_liquids,2008,0.014855831,0.0,0.0,0.0,0.0,0.0,1.073299837
French Polynesia,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,renewables_n_other,2008,0.002089048,0.002089048,0.0,0.0,0.0,0.0,0.0
Gabon,all_energy_types,2008,0.046665957,0.546499095,20.6932,1518.54,30.7308052,2.255134872,2.371292719
Gabon,coal,2008,0.0,0.0,20.6932,1518.54,30.7308052,2.255134872,0.0
Gabon,natural_gas,2008,0.002957984,0.002957984,20.6932,1518.54,30.7308052,2.255134872,0.156940792
Gabon,petroleum_n_other_liquids,2008,0.034908351,0.534741489,20.6932,1518.54,30.7308052,2.255134872,2.214351927
Gabon,nuclear,2008,0.0,0.0,20.6932,1518.54,30.7308052,2.255134872,0.0
Gabon,renewables_n_other,2008,0.008799622,0.008799622,20.6932,1518.54,30.7308052,2.255134872,0.0
"Gambia, The",all_energy_types,2008,0.00584866,1.97e-05,3.73976,1689.29,3.462199895,1.563913101,0.457456946
"Gambia, The",coal,2008,0.0,0.0,3.73976,1689.29,3.462199895,1.563913101,0.0
"Gambia, The",natural_gas,2008,0.0,0.0,3.73976,1689.29,3.462199895,1.563913101,0.0
"Gambia, The",petroleum_n_other_liquids,2008,0.005828952,0.0,3.73976,1689.29,3.462199895,1.563913101,0.457456946
"Gambia, The",nuclear,2008,0.0,0.0,3.73976,1689.29,3.462199895,1.563913101,0.0
"Gambia, The",renewables_n_other,2008,1.97e-05,1.97e-05,3.73976,1689.29,3.462199895,1.563913101,0.0
Georgia,all_energy_types,2008,0.176630921,0.072465274,32.6269,4142.65,42.63718164,5.413659297,6.011908629
Georgia,coal,2008,0.00264251,0.00019096,32.6269,4142.65,42.63718164,5.413659297,0.483532969
Georgia,natural_gas,2008,0.064394077,0.000257376,32.6269,4142.65,42.63718164,5.413659297,3.391371355
Georgia,petroleum_n_other_liquids,2008,0.037538005,0.002152078,32.6269,4142.65,42.63718164,5.413659297,2.137004305
Georgia,nuclear,2008,0.0,0.0,32.6269,4142.65,42.63718164,5.413659297,0.0
Georgia,renewables_n_other,2008,0.072056328,0.06986486,32.6269,4142.65,42.63718164,5.413659297,0.0
Germany,all_energy_types,2008,14.29511818,5.352436411,3639.832,80857.4,176.7941855,3.927411533,832.2576096
Germany,coal,2008,3.256253884,2.129491737,3639.832,80857.4,176.7941855,3.927411533,349.3547191
Germany,natural_gas,2008,3.334244677,0.576099563,3639.832,80857.4,176.7941855,3.927411533,169.7377325
Germany,petroleum_n_other_liquids,2008,5.248259091,0.130132999,3639.832,80857.4,176.7941855,3.927411533,313.165158
Germany,nuclear,2008,1.411766056,1.411766056,3639.832,80857.4,176.7941855,3.927411533,0.0
Germany,renewables_n_other,2008,1.044594468,1.104946056,3639.832,80857.4,176.7941855,3.927411533,0.0
"Germany, East",all_energy_types,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, East",coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, East",natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, East",petroleum_n_other_liquids,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, East",nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, East",renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, West",all_energy_types,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, West",coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, West",natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, West",petroleum_n_other_liquids,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, West",nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Germany, West",renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,all_energy_types,2008,0.157693447,0.073627702,87.2832,23563.85,6.692176678,1.806687282,6.675884551
Ghana,coal,2008,0.0,0.0,87.2832,23563.85,6.692176678,1.806687282,0.0
Ghana,natural_gas,2008,0.0,0.0,87.2832,23563.85,6.692176678,1.806687282,0.0
Ghana,petroleum_n_other_liquids,2008,0.097998557,0.013035456,87.2832,23563.85,6.692176678,1.806687282,6.675884551
Ghana,nuclear,2008,0.0,0.0,87.2832,23563.85,6.692176678,1.806687282,0.0
Ghana,renewables_n_other,2008,0.05969489,0.060592246,87.2832,23563.85,6.692176678,1.806687282,0.0
Gibraltar,all_energy_types,2008,0.183519221,0.0,0.0,0.0,0.0,0.0,4.589873439
Gibraltar,coal,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,natural_gas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,petroleum_n_other_liquids,2008,0.183519221,0.0,0.0,0.0,0.0,0.0,4.589873439
Gibraltar,nuclear,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,renewables_n_other,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,all_energy_types,2008,1.486201651,0.404614793,392.2376,11082.08,134.1085474,3.789034124,110.7827595
Greece,coal,2008,0.350804915,0.342532002,392.2376,11082.08,134.1085474,3.789034124,35.00478701
Greece,natural_gas,2008,0.155738585,0.000645205,392.2376,11082.08,134.1085474,3.789034124,7.800178474
Greece,petroleum_n_other_liquids,2008,0.903870025,0.002169091,392.2376,11082.08,134.1085474,3.789034124,67.977794
Greece,nuclear,2008,0.0,0.0,392.2376,11082.08,134.1085474,3.789034124,0.0
Greece,renewables_n_other,2008,0.075788126,0.059268496,392.2376,11082.08,134.1085474,3.789034124,0.0
Greenland,all_energy_types,2008,0.010762527,0.001990508,4.43499,56.7624,0.0,0.0,0.602356258
Greenland,coal,2008,0.0,0.0,4.43499,56.7624,0.0,0.0,0.0
Greenland,natural_gas,2008,0.0,0.0,4.43499,56.7624,0.0,0.0,0.0
Greenland,petroleum_n_other_liquids,2008,0.008772019,0.0,4.43499,56.7624,0.0,0.0,0.602356258
Greenland,nuclear,2008,0.0,0.0,4.43499,56.7624,0.0,0.0,0.0
Greenland,renewables_n_other,2008,0.001990508,0.001990508,4.43499,56.7624,0.0,0.0,0.0
Grenada,all_energy_types,2008,0.003972544,9.85e-07,1.43319,105.457,37.66980085,2.771819639,0.231333533
Grenada,coal,2008,0.0,0.0,1.43319,105.457,37.66980085,2.771819639,0.0
Grenada,natural_gas,2008,0.0,0.0,1.43319,105.457,37.66980085,2.771819639,0.0
Grenada,petroleum_n_other_liquids,2008,0.003971559,0.0,1.43319,105.457,37.66980085,2.771819639,0.231333533
Grenada,nuclear,2008,0.0,0.0,1.43319,105.457,37.66980085,2.771819639,0.0
Grenada,renewables_n_other,2008,9.85e-07,9.85e-07,1.43319,105.457,37.66980085,2.771819639,0.0
Guadeloupe,all_energy_types,2008,0.032225677,0.002079194,9.61186,403.967,79.7730423,3.35269933,2.443079243
Guadeloupe,coal,2008,0.0,0.0,9.61186,403.967,79.7730423,3.35269933,0.0
Guadeloupe,natural_gas,2008,0.0,0.0,9.61186,403.967,79.7730423,3.35269933,0.0
Guadeloupe,petroleum_n_other_liquids,2008,0.030146483,0.0,9.61186,403.967,79.7730423,3.35269933,2.443079243
Guadeloupe,nuclear,2008,0.0,0.0,9.61186,403.967,79.7730423,3.35269933,0.0
Guadeloupe,renewables_n_other,2008,0.002079194,0.002079194,9.61186,403.967,79.7730423,3.35269933,0.0
Guam,all_energy_types,2008,0.025385925,0.0,4.621,159.036,159.6237641,5.493599858,2.93076409
Guam,coal,2008,0.0,0.0,4.621,159.036,159.6237641,5.493599858,0.0
Guam,natural_gas,2008,0.0,0.0,4.621,159.036,159.6237641,5.493599858,0.0
Guam,petroleum_n_other_liquids,2008,0.025385925,0.0,4.621,159.036,159.6237641,5.493599858,2.93076409
Guam,nuclear,2008,0.0,0.0,4.621,159.036,159.6237641,5.493599858,0.0
Guam,renewables_n_other,2008,0.0,0.0,4.621,159.036,159.6237641,5.493599858,0.0
Guatemala,all_energy_types,2008,0.193324409,0.084814773,102.05,14006.4,13.80257657,1.894408707,11.4732754
Guatemala,coal,2008,0.011420737,0.0,102.05,14006.4,13.80257657,1.894408707,1.058703456
Guatemala,natural_gas,2008,0.0,0.0,102.05,14006.4,13.80257657,1.894408707,0.0
Guatemala,petroleum_n_other_liquids,2008,0.134905848,0.033792928,102.05,14006.4,13.80257657,1.894408707,10.41457195
Guatemala,nuclear,2008,0.0,0.0,102.05,14006.4,13.80257657,1.894408707,0.0
Guatemala,renewables_n_other,2008,0.046997824,0.051021844,102.05,14006.4,13.80257657,1.894408707,0.0
Guinea,all_energy_types,2008,0.035073652,0.005163496,16.0317,9738.8,3.601434676,2.187768735,1.338244321
Guinea,coal,2008,0.0,0.0,16.0317,9738.8,3.601434676,2.187768735,0.0
Guinea,natural_gas,2008,0.0,0.0,16.0317,9738.8,3.601434676,2.187768735,0.0
Guinea,petroleum_n_other_liquids,2008,0.029910156,0.0,16.0317,9738.8,3.601434676,2.187768735,1.338244321
Guinea,nuclear,2008,0.0,0.0,16.0317,9738.8,3.601434676,2.187768735,0.0
